863	0.016745	2.174	-9.6574	0.60137	0.09833	-0.8424	-0.68959	-0.55034	0.55596	0.29405	-9.0864	-4.1474	0.26138	-0.42745	-1.0164	0.019397	0.35907	9.1239e-005	0.36819	0
-9.7748	0.35468	1.2214	-0.12977	-0.20931	1.5252	-9.6433	0.022669	0.038961	-0.81051	-0.75442	-0.15851	1.4695	-0.73303	-9.1525	-3.4477	0.23387	-0.51176	-0.99384	0.021552	1.9802	0.53223	0.7563	0
-9.5492	0.18653	1.0905	-0.062794	-0.14652	1.4716	-9.4159	-0.0081632	0.038961	-0.81051	-0.75442	-0.1584	1.8364	-0.7367	-9.1952	-3.4866	0.33608	-0.49412	-1.0021	0.028017	2.5243	1.0785	1.4837	0
-9.5902	0.21514	1.2194	-0.071167	-0.14233	1.6989	-9.7531	-0.064417	0.038961	-0.81051	-0.75442	-0.15007	0.73545	-1.0145	-9.2448	-3.5499	0.010005	-0.49412	-1.0021	0.028017	2.5224	0.89707	1.4855	0
-9.6649	0.41875	0.98506	-0.066981	-0.14233	1.5754	-9.6842	-0.10387	0.038961	-0.81051	-0.75442	0.38744	0.73007	-0.88085	-9.075	-3.4767	0.32616	-0.49412	-1.0021	0.028017	1.9784	0.35438	1.1191	0
-9.5078	0.1368	1.0544	-0.075353	-0.14652	1.7709	-9.6626	0.076245	0.024119	-0.81426	-0.73674	0.38733	0.3631	-0.87718	-8.8895	-3.7377	0.22978	-0.50784	-0.97331	0.036638	1.2584	0.16553	-0.3375	0
-9.548	0.12557	1.1271	-0.087912	-0.15071	1.5861	-9.6337	-0.007493	0.024119	-0.81426	-0.73674	0.38738	0.54658	-0.87901	-8.825	-3.5066	0.33508	-0.50784	-0.97331	0.036638	1.4379	0.16738	0.027085	0
-9.6918	0.24513	1.1484	-0.075353	-0.14652	1.6278	-9.6828	0.032135	0.024119	-0.81426	-0.73674	0.56377	0.91179	-0.74189	-9.0264	-3.6789	0.10772	-0.50784	-0.97331	0.036638	1.4397	0.34522	-0.33567	0
-9.64	0.18426	1.2271	-0.083726	-0.15489	1.6064	-9.7238	-0.10554	0.03525	-0.79925	-0.72692	0.56366	0.54482	-0.73822	-8.9641	-3.7196	0.043188	-0.50784	-0.97331	0.036638	1.0806	0.34152	-1.0648	0
-9.6241	0.39908	0.97276	-0.087912	-0.15489	1.4126	-9.6438	-0.020146	0.03525	-0.79925	-0.72692	0.74005	0.91003	-0.6011	-9.0541	-3.7993	0.070452	-0.50392	-0.98357	0.012931	0.89925	0.15822	-1.4276	0
-9.6367	0.017251	0.75945	-0.087912	-0.17164	1.7926	-9.8913	-0.018304	0.03525	-0.79925	-0.72692	0.39155	-0.0039155	-1.0179	-8.9558	-3.739	0.10472	-0.50392	-0.98357	0.012931	1.0824	0.52297	-1.0666	0
-9.5815	0.28818	0.99436	-0.10047	-0.17582	1.5753	-9.5843	-0.015546	0.029685	-0.80675	-0.72888	0.38733	0.3631	-0.87718	-9.1842	-3.7893	0.070952	-0.50392	-0.98357	0.012931	0.90469	0.70258	-1.433	0
-9.7809	0.15562	0.91927	-0.096285	-0.17582	1.5885	-9.7813	0.089321	0.029685	-0.80675	-0.72888	0.39166	0.36306	-1.0216	-9.0531	-3.3179	0.2091	-0.51176	-0.99179	0.038793	0.7234	0.52649	-1.0738	0
-9.8613	0.136	0.78066	-0.083726	-0.13815	1.7726	-9.8009	0.11102	0.029685	-0.80675	-0.72888	0.38727	0.17961	-0.87534	-9.0199	-3.5382	0.17726	-0.51176	-0.99179	0.038793	0.90473	0.70619	-1.072	0
-9.5878	0.097633	0.85089	0.0041863	-0.054422	1.6469	-9.6442	-0.059489	0.029685	-0.80675	-0.72888	0.56799	0.54478	-0.88261	-9.1814	-3.7404	-0.041187	-0.51176	-0.99179	0.038793	0.72347	0.53371	-0.35188	0
-9.896	0.35568	1.0004	0.10884	-0.020931	1.6764	-9.5452	-0.064662	0.044527	-0.80488	-0.74067	0.38316	0.9136	-0.7383	-9.1014	-3.7902	-0.022845	-0.51176	-0.99179	0.038793	0.72518	0.70434	-1.4366	0
-9.5221	0.34722	1.2102	0.046049	-0.075353	1.4631	-9.6143	-0.038998	0.044527	-0.80488	-0.74067	0.38305	0.54663	-0.73463	-9.1167	-3.629	0.0998	-0.49412	-0.99795	0.032328	0.90661	0.89486	-0.35183	0
-9.8812	0.12266	1.0847	-0.071167	-0.17582	1.4936	-9.6344	-0.070949	0.044527	-0.80488	-0.74067	0.38321	1.0971	-0.74014	-9.0066	-3.938	0.19893	-0.49412	-0.99795	0.032328	0.72528	0.71516	-0.35366	0
-9.7722	0.22667	0.89408	-0.071167	-0.17164	1.7624	-9.8608	0.055833	0.03154	-0.79737	-0.72495	0.56816	1.0952	-0.88812	-9.0297	-3.7775	0.24862	-0.49412	-0.99795	0.032328	0.90665	0.89847	0.0091484	0
-9.8696	0.54822	0.96513	-0.2135	-0.17164	1.5663	-9.7431	-0.054827	0.03154	-0.79737	-0.72495	0.21549	0.73179	-1.166	-8.9864	-3.6789	0.10772	-0.51765	-0.97741	0.025862	1.088	1.0818	0.37195	0
-9.7621	0.22667	0.90461	-0.56515	-0.55678	1.5575	-9.8317	0.0031594	0.03154	-0.79737	-0.72495	0.38738	0.54658	-0.87901	-8.9742	-3.467	0.2954	-0.51765	-0.97741	0.025862	1.0844	0.71886	0.37551	0
-9.7146	0.37568	1.2022	0.79121	0.012559	1.6386	-9.6322	0.14936	0.03154	-0.79737	-0.72495	0.39177	0.73003	-1.0252	-9.0185	-3.4988	0.11673	-0.51765	-0.97741	0.025862	1.2676	1.0836	0.73654	0
-9.7952	0.36804	0.87523	-0.29723	-0.37258	1.7186	-9.5739	0.038492	0.03525	-0.81426	-0.73281	0.39177	0.73003	-1.0252	-8.9417	-3.5775	0.24821	-0.51765	-0.97741	0.025862	1.2657	0.89856	0.37734	0
-9.5593	0.18633	1.101	-0.071167	-0.16745	1.566	-9.6334	0.023572	0.03525	-0.81426	-0.73281	0.57238	0.72822	-1.0288	-8.8764	-3.5161	0.38669	-0.49216	-0.98973	0.038793	1.2675	1.08	0.37556	0
-9.8146	0.32517	1.1029	-0.087912	-0.18001	1.576	-9.7036	-0.06317	0.03525	-0.81426	-0.73281	0.92922	0.54117	-0.8898	-9.2615	-3.7869	0.31066	-0.49216	-0.98973	0.038793	0.90484	0.71701	0.010927	0
-9.8972	0.41517	1.111	-0.096285	-0.20094	1.6993	-9.7427	-0.011808	0.044527	-0.79925	-0.73674	0.74872	0.90994	-0.88987	-9.0301	-3.6079	0.20502	-0.49216	-0.98973	0.038793	0.5421	0.35041	-0.71468	0
-9.6114	0.26623	1.1397	-0.10466	-0.1842	1.565	-9.5444	0.017598	0.044527	-0.79925	-0.73674	0.93794	0.72457	-1.1804	-9.1159	-3.5063	0.36635	-0.5	-0.98973	0.021552	0.72343	0.5301	-0.71285	0
-9.616	-0.0067231	1.1573	-0.10466	-0.22606	1.6382	-9.7726	-0.034749	0.044527	-0.79925	-0.73674	0.5766	0.36121	-1.1695	-9.1304	-3.6311	-0.10864	-0.5	-0.98973	0.021552	0.3644	0.53362	-0.72007	0
-9.5492	0.18706	1.0379	-0.10047	-0.19257	1.6556	-9.3757	0.05819	0.044527	-0.79925	-0.73674	0.93355	0.54112	-1.0342	-9.0269	-3.5891	0.091379	-0.5	-0.98973	0.021552	0.0017062	0.17062	-1.0847	0
-9.7429	0.2749	1.1511	-0.10047	-0.19676	1.6893	-9.7326	0.0094303	0.050093	-0.80863	-0.71906	1.1099	0.72285	-0.89523	-9.0935	-3.5271	0.2924	-0.5	-0.98973	0.021552	0.0035569	0.35569	-0.72551	0
-9.5712	0.27577	1.2353	-0.11722	-0.22606	1.5355	-9.5633	0.11011	0.050093	-0.80863	-0.71906	0.94222	0.54104	-1.323	-9.1569	-3.6389	0.10972	-0.51373	-0.98973	0.017241	0.36262	0.35578	-0.35732	0
-9.7423	0.24421	1.1904	-0.12977	-0.26792	1.639	-9.8118	0.0049649	0.050093	-0.80863	-0.71906	0.92933	0.90814	-0.89347	-8.9072	-3.5557	0.42638	-0.51373	-0.98973	0.017241	1.2619	0.52122	-1.063	0
-9.8358	0.37489	1.1601	-0.17164	-0.32653	1.6972	-9.5948	-0.077353	0.038961	-0.81426	-0.72299	1.4753	0.35222	-1.0431	-8.9686	-3.8676	0.24412	-0.51373	-0.98973	0.017241	0.90473	0.70619	-1.072	0
-9.6639	0.36757	1.0541	-0.19257	-0.36002	1.8008	-9.6832	-0.0078206	0.038961	-0.81426	-0.72299	0.92922	0.54117	-0.8898	-9.0025	-3.6171	0.28789	-0.51569	-1.0041	0.032328	0.54744	0.88394	-1.8029	0
-9.779	0.062713	1.1214	-0.1842	-0.34746	1.6893	-9.6425	0.10769	0.038961	-0.81426	-0.72299	0.93366	0.90809	-1.0379	-9.0034	-3.67	0.004002	-0.51569	-1.0041	0.032328	0.54562	0.70248	-1.8012	0
-9.6896	0.63916	1.1417	-0.11722	-0.25118	1.588	-9.7518	0.069958	0.037106	-0.82927	-0.72888	0.57233	0.54474	-1.027	-9.0894	-3.5284	0.15691	-0.51569	-1.0041	0.032328	0.36611	0.70424	-1.8048	0
-9.508	0.1471	1.0343	-0.025118	-0.13815	1.8195	-9.465	0.034528	0.037106	-0.82927	-0.72888	0.74861	0.54297	-0.8862	-8.946	-3.6093	0.069535	-0.51569	-1.0041	0.032328	0.18111	0.15804	-2.164	0
-9.7841	0.31601	1.039	0.020931	-0.092098	1.6799	-9.7717	0.059465	0.037106	-0.82927	-0.72888	0.92933	0.90814	-0.89347	-9.0451	-3.3073	0.27214	-0.51569	-1.0041	0.032328	0.90473	0.70619	-1.072	0
-9.7879	0.50593	1.235	0.025118	-0.087912	1.5547	-9.4845	0.062153	0.037106	-0.82927	-0.72888	0.7531	1.0934	-1.0361	-9.0976	-3.7682	0.17617	-0.51569	-1.0041	0.032328	0.90473	0.70619	-1.072	0
-9.692	0.25585	1.0862	0.037677	-0.075353	1.5979	-9.6921	0.093872	0.038961	-0.81051	-0.73674	0.74872	0.90994	-0.88987	-9.0404	-3.8271	0.28781	-0.51569	-1.0041	0.032328	0.90658	0.89125	-0.7128	0
-9.8098	0.084377	0.94444	0.050235	-0.054422	1.7087	-9.6135	0.036413	0.038961	-0.81051	-0.73674	0.74883	1.2769	-0.89355	-9.1283	-3.5986	0.14299	-0.50392	-0.99795	0.040948	0.90654	0.88764	-1.0738	0
-9.7526	0.25514	1.0966	0.058608	-0.075353	1.801	-9.6031	0.08994	0.038961	-0.81051	-0.73674	0.74439	0.90999	-0.74549	-9.0239	-3.7063	0.36677	-0.50392	-0.99795	0.040948	0.90473	0.70619	-1.072	0
-9.7249	0.3863	1.14	0.066981	-0.054422	1.4127	-9.5936	0.044863	0.042672	-0.80675	-0.73477	0.74444	1.0935	-0.74732	-8.8995	-3.6281	0.1936	-0.50392	-0.99795	0.040948	1.088	1.0782	0.010978	0
-9.7514	0.19702	0.84931	0.075353	-0.062794	1.6783	-9.6734	-0.0085515	0.042672	-0.80675	-0.73477	0.21121	0.91532	-1.0235	-9.0087	-3.6483	0.17175	-0.50392	-0.99795	0.040948	0.72525	0.71155	-0.71463	0
-9.7231	0.29602	1.0793	0.07954	-0.041863	1.6058	-9.5244	0.039841	0.042672	-0.80675	-0.73477	0.56816	1.0952	-0.88812	-8.9974	-3.6786	0.13899	-0.50392	-0.99795	0.040948	0.90836	1.0691	-1.0756	0
-9.5627	0.35817	1.0849	0.10047	-0.025118	1.7587	-9.4246	0.11928	0.042672	-0.80675	-0.73477	0.56377	0.91179	-0.74189	-9.0102	-3.568	0.1966	-0.50392	-0.99795	0.040948	0.90839	1.0727	-0.71458	0
-9.6003	0.21724	0.9985	0.10466	-0.025118	1.9025	-9.5937	0.039341	0.046382	-0.82364	-0.74656	0.39188	1.097	-1.0289	-9.2277	-3.6785	0.14941	-0.50392	-0.99795	0.040948	0.91021	1.2542	-0.71636	0
-9.8407	0.11455	0.9261	0.16327	0.050235	1.6271	-9.6335	0.013761	0.046382	-0.82364	-0.74656	0.92939	1.0916	-0.8953	-9.0129	-3.6568	0.31716	-0.49608	-0.97741	0.040948	0.72354	0.54093	0.37007	0
-9.9316	0.11407	0.88395	0.2763	0.14233	1.7202	-9.6622	0.11743	0.046382	-0.82364	-0.74656	0.92939	1.0916	-0.8953	-8.9807	-3.6875	0.25313	-0.49608	-0.97741	0.040948	0.90658	0.89125	-0.7128	0
-9.7928	0.2456	1.0011	0.32653	0.16327	1.4869	-9.7809	0.12999	0.040816	-0.80863	-0.71906	0.92494	0.7247	-0.74725	-8.8438	-3.7197	0.032766	-0.49608	-0.97741	0.040948	0.54566	0.70609	-1.4402	0
-9.7933	0.27345	1.2457	0.21769	0.075353	1.7712	-9.7022	0.074268	0.040816	-0.80863	-0.71906	0.92939	1.0916	-0.8953	-9.0755	-3.3271	0.29198	-0.50588	-0.99589	0.025862	0.90832	1.0655	-1.4365	0
-9.6977	0.034827	0.96103	0.10884	-0.025118	1.6202	-9.7602	0.21569	0.040816	-0.80863	-0.71906	0.75305	0.9099	-1.0343	-9.192	-3.6073	0.26755	-0.50588	-0.99589	0.025862	0.5511	1.2505	-1.4455	0
-9.7459	0.42719	1.07	0.10884	-0.029304	1.4304	-9.4863	-0.11626	0.040816	-0.80863	-0.71906	0.93366	0.90809	-1.0379	-9.1498	-3.711	-0.10222	-0.50588	-0.99589	0.025862	0.192	1.2468	-2.1747	0
-9.8425	0.20515	0.95531	-0.25118	-0.054422	1.6283	-9.6423	0.12792	0.03154	-0.81051	-0.71906	0.93355	0.54112	-1.0342	-9.0388	-3.6383	0.17225	-0.50588	-0.99589	0.025862	0.377	1.793	-1.8154	0
-9.8146	0.32717	0.90313	0.35165	-0.32234	1.7916	-9.7022	0.074472	0.03154	-0.81051	-0.71906	0.93355	0.54112	-1.0342	-8.9878	-3.6187	0.13157	-0.5	-0.99384	0.032328	-0.35199	0.70767	-2.1802	0
-9.733	0.28562	1.0994	0.36421	-0.13396	1.8114	-9.6529	0.056302	0.03154	-0.81051	-0.71906	0.75716	0.17591	-1.1713	-9.3867	-3.5194	0.063615	-0.5	-0.99384	0.032328	-0.71643	0.17044	-1.8211	0
-9.7801	0.11505	0.93667	0.096285	-0.10047	1.6484	-9.7326	0.0090219	0.048237	-0.82176	-0.73281	1.1099	0.72285	-0.89523	-9.1721	-3.5109	-0.092213	-0.5	-0.99384	0.032328	-1.0773	-0.0074925	-1.8265	0
-9.6411	0.2386	0.84253	0.10047	-0.020931	1.9141	-9.5822	0.19628	0.048237	-0.82176	-0.73281	1.2906	1.088	-0.90249	-9.044	-3.6698	0.024846	-0.50196	-1.0103	0.028017	-1.6177	-0.18728	-2.1965	0
-9.7324	0.25556	1.0756	0.092098	-0.03349	1.7529	-9.8302	0.15102	0.048237	-0.82176	-0.73281	1.1144	1.2733	-1.0451	-8.8143	-3.6996	0.044189	-0.50196	-1.0103	0.028017	-1.614	0.18285	-1.4782	0
-9.6231	0.34811	1.0208	0.10047	-0.041863	1.782	-9.6717	0.15924	0.037106	-0.81238	-0.72299	0.94688	1.6419	-1.4784	-8.8108	-3.4881	0.19018	-0.50196	-1.0103	0.028017	-1.614	0.17924	-1.8391	0
-9.5821	0.31929	0.91295	0.1214	-0.0041863	1.8234	-9.7111	0.17851	0.037106	-0.81238	-0.72299	1.1235	2.7411	-1.3486	-9.1832	-3.5504	-0.042104	-0.50196	-1.0103	0.028017	-2.3321	0.17905	-2.5755	0
-9.8249	0.3361	1.0092	0.1214	-0.0041863	1.6701	-9.7413	0.12338	0.037106	-0.81238	-0.72299	1.1322	2.741	-1.6374	-9.0635	-3.6101	-0.01384	-0.50196	-0.99589	0.023707	-2.508	0.54372	-2.5827	0
-9.6666	0.50221	0.71888	0.12559	0	1.8242	-9.7103	0.2619	0.037106	-0.81238	-0.72299	1.3124	1.4548	-1.6281	-8.9949	-3.6794	0.055611	-0.50196	-0.99589	0.023707	-3.2261	0.54715	-2.9581	0
-9.5017	0.33902	1.041	0.096285	-0.029304	1.692	-9.9098	0.10476	0.044527	-0.82364	-0.72692	1.8548	3.2842	-1.6572	-9.1587	-3.5885	0.15391	-0.50196	-0.99589	0.023707	-3.4039	0.72675	-3.3244	0
-9.6257	0.47885	1.0747	0.066981	-0.066981	1.6607	-9.8205	0.12975	0.044527	-0.82364	-0.72692	2.0306	1.8146	-1.5018	-9.0505	-3.4882	0.17976	-0.4902	-1.0062	0.019397	-3.5852	0.54705	-3.3263	0
-9.7869	0.45811	0.96755	0.046049	-0.10047	1.576	-9.5836	0.057414	0.044527	-0.82364	-0.72692	2.5721	0.70822	-1.5015	-9.1376	-3.3895	0.049275	-0.4902	-1.0062	0.019397	-4.122	0.73017	-3.6998	0
-9.877	0.41695	0.95331	0.025118	-0.15071	1.5585	-9.7506	0.1843	0.042672	-0.81051	-0.72692	2.9375	-0.029375	-1.6458	-9.0413	-3.4713	-0.1319	-0.4902	-1.0062	0.019397	-4.4791	0.91875	-3.3479	0
-9.9384	0.45607	1.02	0	-0.18838	1.6887	-9.5731	0.11115	0.042672	-0.81051	-0.72692	2.946	-0.39643	-1.9309	-9.0162	-3.4298	0.016008	-0.4902	-1.0062	0.019397	-5.2008	0.56649	-2.9978	0
-9.8847	0.29346	1.1738	0.037677	-0.15071	1.7931	-9.7008	0.22039	0.042672	-0.81051	-0.72692	3.1182	0.51928	-1.6549	-8.7834	-3.4009	-0.08671	-0.47843	-0.98357	0.0043103	-6.0966	0.75674	-3.0176	0
-9.6548	0.4178	1.0902	0.1214	-0.046049	1.8956	-9.6403	0.32861	0.042672	-0.81051	-0.72692	2.9372	-0.9468	-1.6366	-9.078	-3.2698	0.024012	-0.47843	-0.98357	0.0043103	-6.4574	0.58242	-2.662	0
-9.6767	0.49916	1.0133	0.15908	-0.0083726	1.8022	-9.6118	0.2041	0.048237	-0.83114	-0.70727	3.2895	-1.8678	-1.3458	-9.0734	-3.2912	-0.12289	-0.47843	-0.98357	0.0043103	-6.9941	0.76915	-2.6746	0
-9.7058	0.43905	0.93425	0.15489	-0.016745	1.6802	-9.7114	0.14581	0.048237	-0.83114	-0.70727	3.2894	-2.0512	-1.344	-9.0352	-3.2707	-0.069785	-0.47647	-1	-0.0064655	-8.0731	0.59103	-3.4165	0
-9.604	0.40128	0.77296	0.14233	-0.037677	1.6284	-9.5322	0.24801	0.048237	-0.83114	-0.70727	3.2765	-1.8676	-0.91265	-9.1444	-3.4205	-0.046023	-0.47647	-1	-0.0064655	-8.7892	0.79035	-2.3498	0
-9.6484	0.60141	0.91729	0.14652	-0.041863	1.692	-9.5998	0.41193	0.050093	-0.81989	-0.71709	3.6465	-1.3209	-1.2141	-9.1972	-3.3929	-0.29465	-0.47647	-1	-0.0064655	-9.8682	0.61584	-2.7306	0
-9.8797	0.54917	0.85995	0.12977	-0.062794	1.7523	-9.7108	0.20907	0.050093	-0.81989	-0.71709	3.4614	-2.053	-1.0588	-9.361	-3.6342	-0.42129	-0.47647	-1	-0.0064655	-10.229	0.44152	-2.3751	0
-9.7229	0.792	0.97654	0.12559	-0.050235	1.9056	-9.5605	0.38478	0.050093	-0.81989	-0.71709	3.461	-3.3374	-1.0459	-8.993	-3.4309	-0.088211	-0.47647	-0.98768	-0.038793	-11.136	-0.44612	-1.3013	0
-9.8599	0.56829	0.98799	0.10884	-0.066981	1.5072	-9.5309	0.37186	0.050093	-0.81989	-0.71709	3.6375	-2.6052	-0.9125	-9.2686	-3.542	-0.19793	-0.47647	-0.98768	-0.038793	-12.022	0.64056	-2.4129	0
-9.7868	0.45055	0.71423	0.10466	-0.07954	1.8333	-9.5714	0.28977	0.042672	-0.83865	-0.70923	3.2807	-2.2346	-1.0534	-9.0107	-3.6908	-0.080374	-0.47647	-0.98768	-0.038793	-12.041	-1.1776	-2.7561	0
-10.033	0.6412	0.59455	0.075353	-0.087912	1.9876	-9.5601	0.42729	0.042672	-0.83865	-0.70923	2.9146	-3.8824	-0.88527	-9.1456	-4.1011	-0.11131	-0.48235	-0.98973	-0.060345	-12.749	-0.26328	-2.7794	0
-9.8999	0.54918	0.8389	0.092098	-0.092098	2.0604	-9.6188	0.498	0.042672	-0.83865	-0.70923	2.9193	-2.965	-1.0388	-8.8341	-3.992	-0.1996	-0.48235	-0.98973	-0.060345	-12.4	-1.1849	-3.8463	0
